5392
CAY68287	2211243	2212703	2210691	1	1	1480
CAY68288	2213057	2214538	2212703	1	1	1481
CAY68289	2214573	2217065	2214538	2	1	1482
CAY68290	2217359	2219341	2217065	1	1	1483
CAY68291	2219381	2220931	2219341	2	1	1484
CAY68292	2221475	2224183	2220931	1	2	1485
CAY68293	2224350	2227644	2224183	1	2	1487
CAY68294	2227703	2229595	2227644	2	1	1489
CAY68295	2229703	2230386	2229595	1	1	1490
CAY68296	2230528	2231013	2230386	2	1	1491
CAY68297	2231355	2232230	2231013	1	1	1492
CAY68298	2232452	2233876	2232230	1	1	1493
CAY68299	2233955	2234536	2233876	1	1	1494
CAY68300	2234559	2236268	2234536	2	1	1495
CAY68301	2236865	2237779	2236268	1	1	1496
CAY68302	2237938	2239305	2237779	1	1	1497
CAY68303	2239343	2241715	2239305	2	1	1498
CAY68304	2242046	2242822	2241715	1	1	1499
CAY68305	2243067	2244947	2242822	2	1	1500
CAY68306	2245110	2245631	2244947	2	1	1501
CAY68307	2245795	2246493	2245631	1	1	1502
CAY68308	2246516	2249290	2246493	2	1	1503
CAY68309	2249435	2251435	2249290	1	1	1504
CAY68310	2251544	2253370	2251435	2	1	1505
CAY68311	2253808	2255091	2253370	1	1	1506
CAY68312	2255102	2255914	2255091	2	2	1507
CAY68313	2256052	2257242	2255914	1	1	1509
CAY68314	2257971	2259000	2257242	1	3	1510
CAY68315	2259312	2260694	2259000	2	1	1513
CAY68316	2261004	2262287	2260694	1	1	1514
CAY68317	2262568	2263498	2262287	1	2	1515
EFKPAT00000000038	2263670	2263742	2263498	2	1	1517
ENSRNA049563750-T1	2263670	2263742	2263742	2	1	1518
EFKPAT00000000127	2263979	2264050	2263742	2	1	1519
ENSRNA049563687-T1	2263979	2264050	2264050	2	1	1520
EFKPAT00000000075	2264467	2264538	2264050	1	1	1521
ENSRNA049563209-T1	2264467	2264538	2264538	1	1	1522
EFKPAT00000000023	2264621	2264692	2264538	1	1	1523
ENSRNA049563258-T1	2264621	2264692	2264692	1	1	1524
EFKPAT00000000148	2265336	2265407	2264692	1	1	1525
ENSRNA049563324-T1	2265336	2265407	2265407	1	1	1526
CAY68318	2265504	2266673	2265407	2	1	1527
CAY68319	2266833	2268393	2266673	1	2	1528
CAY68320	2268437	2269942	2268393	2	1	1530
CAY68321	2270124	2270468	2269942	1	1	1531
CAY68322	2270523	2272391	2270468	2	1	1532
CAY68323	2272670	2273461	2272391	2	1	1533
CAY68324	2274062	2276476	2273461	1	1	1534
CAY68325	2276610	2278180	2276476	1	2	1535
CAY68326	2278188	2279774	2278180	2	1	1537
CAY68327	2279989	2281473	2279774	1	1	1538
CAY68328	2281463	2282512	2281473	2	1	1539
CAY68329	2282667	2283578	2282512	2	1	1540
CAY68330	2283915	2284604	2283578	1	1	1541
CAY68331	2285005	2286735	2284604	1	1	1542
CAY68332	2286982	2288400	2286735	1	1	1543
CAY68333	2288505	2288783	2288400	2	1	1544
CAY68334	2289102	2289467	2288783	2	1	1545
CAY68335	2289676	2290260	2289467	1	1	1546
CAY68336	2290279	2290611	2290260	2	1	1547
CAY68337	2290935	2291222	2290611	1	1	1548
CAY68339	2291940	2292944	2291222	1	1	1549
CAY68340	2293024	2293609	2292944	2	2	1550
CAY68341	2293917	2295761	2293609	2	1	1552
CAY68342	2295966	2296640	2295761	2	1	1553
CAY68343	2296823	2298007	2296640	2	1	1554
CAY68344	2298536	2299195	2298007	2	2	1555
CAY68345	2299355	2299792	2299195	1	1	1557
CAY68346	2299839	2301362	2299792	2	1	1558
CAY68347	2301742	2303079	2301362	1	1	1559
CAY68348	2304991	2305959	2303079	1	1	1560
CAY68349	2305956	2307440	2305959	2	1	1561
CAY68350	2307567	2309795	2307440	2	1	1562
CAY68351	2310010	2312568	2309795	2	1	1563
CAY68352	2312824	2314092	2312568	2	1	1564
CAY68353	2314336	2315805	2314092	1	1	1565
CAY68354	2315882	2316838	2315805	2	1	1566
CAY68355	2317002	2318087	2316838	1	1	1567
EFKPAT00000000028	2318161	2318276	2318087	2	1	1568
ENSRNA049508830-T1	2318161	2318276	2318276	2	1	1569
CAY68356	2318781	2320046	2318276	2	1	1570
CAY68357	2320227	2322758	2320046	1	1	1571
CAY68358	2322809	2322979	2322758	2	1	1572
CAY68359	2323528	2325831	2322979	1	1	1573
CAY68360	2325952	2327253	2325831	1	1	1574
CAY68361	2327279	2329726	2327253	2	1	1575
CAY68362	2330122	2330823	2329726	2	1	1576
CAY68363	2332443	2335610	2330823	1	1	1577
CAY68364	2335747	2338398	2335610	1	1	1578
CAY68365	2338684	2342767	2338398	2	2	1579
CAY68366	2342840	2345125	2342767	1	1	1581
CAY68367	2345363	2347258	2345125	1	1	1582
CAY68368	2348006	2348998	2347258	1	1	1583
CAY68369	2349257	2351722	2348998	1	1	1584
ENSRNA049508791-T1	2351805	2351939	2351722	1	1	1585
EFKPAT00000000144	2351805	2351942	2351939	1	1	1586
ENSRNA049508800-T1	2351805	2351942	2351942	1	1	1587
CAY68370	2352152	2353882	2351942	2	1	1588
CAY68371	2354578	2356159	2353882	1	2	1589
CAY68372	2356769	2358154	2356159	1	1	1591
CAY68373	2358157	2360211	2358154	2	1	1592
CAY68374	2360486	2362081	2360211	1	1	1593
CAY68375	2362232	2362927	2362081	1	1	1594
CAY68376	2363075	2364505	2362927	2	1	1595
CAY68377	2364572	2365963	2364505	2	1	1596
CAY68378	2366181	2367545	2365963	2	1	1597
CAY68379	2367998	2368459	2367545	2	1	1598
CAY68380	2368685	2369131	2368459	1	1	1599
CAY68381	2369185	2369847	2369131	2	1	1600
CAY68382	2370290	2373307	2369847	1	1	1601
CAY68383	2373990	2375552	2373307	2	1	1602
CAY68384	2376203	2376973	2375552	1	1	1603
CAY68385	2377682	2379022	2376973	2	1	1604
EFKPAT00000000013	2379516	2379597	2379022	1	1	1605
ENSRNA049563375-T1	2379516	2379597	2379597	1	1	1606
CAY68386	2379920	2382436	2379597	1	1	1607
CAY68387	2382488	2385130	2382436	2	1	1608
CAY68388	2385318	2388548	2385130	1	1	1609
CAY68389	2388656	2390722	2388548	1	1	1610
CAY68390	2390804	2391067	2390722	2	1	1611
CAY68391	2391203	2392042	2391067	1	1	1612
CAY68392	2392176	2393361	2392042	1	2	1613
CAY68393	2393693	2395804	2393361	1	1	1615
CAY68394	2395956	2396912	2395804	1	1	1616
CAY68395	2396971	2399283	2396912	2	1	1617
CAY68396	2399756	2404780	2399283	1	1	1618
CAY68397	2404781	2405563	2404780	2	1	1619
CAY68398	2406042	2406560	2405563	1	1	1620
CAY68399	2406574	2408769	2406560	2	1	1621
CAY68400	2408949	2410184	2408769	1	1	1622
CAY68401	2410806	2412086	2410184	1	1	1623
CAY68402	2412411	2417381	2412086	2	1	1624
CAY68403	2417632	2418144	2417381	2	1	1625
CAY68404	2418625	2420058	2418144	1	1	1626
CAY68405	2420083	2423088	2420058	2	1	1627
CAY68406	2423347	2424837	2423088	1	1	1628
CAY68407	2424866	2428912	2424837	2	1	1629
CAY68408	2429279	2430721	2428912	1	1	1630
CAY68409	2430756	2431469	2430721	2	1	1631
CAY68410	2431573	2431872	2431469	1	1	1632
CAY68411	2432173	2436114	2431872	1	1	1633
CAY68412	2436198	2437307	2436114	1	1	1634
CAY68413	2437343	2438011	2437307	2	1	1635
CAY68414	2438197	2439531	2438011	1	1	1636
CAY68415	2439666	2441390	2439531	1	1	1637
CAY68416	2441539	2441850	2441390	1	1	1638
CAY68417	2441919	2443409	2441850	2	1	1639
CAY68418	2445568	2450211	2443409	1	1	1640
CAY68419	2450687	2452198	2450211	2	1	1641
CAY68420	2452429	2453282	2452198	1	2	1642
CAY68421	2453474	2454358	2453282	1	1	1644
CAY68422	2454403	2455548	2454358	2	1	1645
CAY68423	2455808	2456605	2455548	2	1	1646
CAY68424	2456774	2457510	2456605	1	2	1647
CAY68425	2457611	2458552	2457510	2	1	1649
EFKPAT00000000184	2459098	2459169	2458552	1	1	1650
ENSRNA049563455-T1	2459098	2459169	2459169	1	1	1651
CAY68426	2460032	2461645	2459169	1	1	1652
CAY68427	2461747	2462433	2461645	1	1	1653
CAY68428	2462833	2474310	2462433	1	1	1654
CAY68429	2474358	2474963	2474310	2	1	1655
CAY68430	2475149	2476894	2474963	1	1	1656
CAY68431	2478162	2480006	2476894	2	1	1657
EFKPAT00000000036	2480248	2480319	2480006	1	1	1658
ENSRNA049508766-T1	2480250	2480317	2480319	1	1	1659
CAY68432	2480982	2481352	2480319	1	2	1660
CAY68433	2481582	2482631	2481352	1	1	1662
CAY68434	2482690	2483820	2482631	2	1	1663
CAY68435	2483988	2485514	2483820	1	1	1664
CAY68436	2485645	2486964	2485514	1	1	1665
CAY68437	2487031	2487519	2486964	1	1	1666
EFKPAT00000000133	2488490	2488592	2487519	1	1	1667
CAY68438	2489294	2489861	2488592	2	2	1668
CAY68439	2491327	2492571	2489861	2	1	1670
CAY68440	2493824	2494030	2492571	2	1	1671
CAY68441	2494684	2496099	2494030	1	1	1672
CAY68442	2496674	2498449	2496099	1	1	1673
CAY68443	2498655	2499062	2498449	2	1	1674
CAY68444	2499920	2500930	2499062	2	1	1675
CAY68445	2501520	2503111	2500930	2	2	1676
EFKPAT00000000012	2504810	2504881	2503111	1	1	1678
ENSRNA049563499-T1	2504810	2504881	2504881	1	1	1679
CAY68446	2504970	2505889	2504881	2	2	1680
CAY68447	2506189	2506980	2505889	1	1	1682
CAY68448	2507044	2508486	2506980	2	1	1683
CAY68449	2508637	2511744	2508486	2	1	1684
CAY68450	2511895	2513658	2511744	2	1	1685
CAY68451	2513820	2516081	2513658	1	1	1686
CAY68452	2516144	2517241	2516081	2	1	1687
CAY68453	2517563	2519621	2517241	2	2	1688
CAY68454	2519823	2523056	2519621	1	1	1690
CAY68455	2523077	2524622	2523056	2	2	1691
CAY68456	2524836	2526713	2524622	1	1	1693
CAY68457	2526727	2528889	2526713	2	1	1694
CAY68458	2529110	2530069	2528889	2	1	1695
CAY68459	2530163	2530573	2530069	1	2	1696
CAY68460	2530631	2532316	2530573	2	1	1698
CAY68461	2533071	2533884	2532316	1	2	1699
CAY68462	2534003	2535454	2533884	1	1	1701
CAY68463	2535552	2536601	2535454	1	1	1702
CAY68464	2536690	2537403	2536601	2	1	1703
CAY68465	2537541	2541596	2537403	2	1	1704
CAY68466	2541744	2542985	2541596	1	1	1705
CAY68467	2542996	2544444	2542985	2	1	1706
CAY68468	2544554	2546926	2544444	2	1	1707
CAY68469	2547060	2547422	2546926	1	1	1708
CAY68470	2548255	2549784	2547422	1	1	1709
ENSRNA049508725-T1	2550086	2550206	2549784	1	1	1710
EFKPAT00000000041	2550090	2550206	2550206	1	1	1711
CAY68471	2550640	2552151	2550206	1	1	1712
CAY68472	2552153	2553943	2552151	2	1	1713
CAY68473	2554894	2555196	2553943	1	1	1714
CAY68474	2555769	2556719	2555196	1	1	1715
CAY68475	2556828	2557511	2556719	2	1	1716
CAY68476	2557769	2559592	2557511	2	1	1717
CAY68477	2559717	2561849	2559592	1	1	1718
CAY68478	2562105	2566658	2561849	1	1	1719
CAY68479	2566684	2568237	2566658	2	1	1720
CAY68480	2568909	2570693	2568237	2	1	1721
CAY68481	2570834	2572651	2570693	2	1	1722
CAY68482	2573123	2575744	2572651	1	1	1723
CAY68483	2575814	2577865	2575744	2	1	1724
CAY68484	2578089	2579099	2577865	2	1	1725
CAY68485	2579604	2580998	2579099	2	1	1726
CAY68486	2581217	2581867	2580998	1	1	1727
CAY68487	2581854	2583503	2581867	2	1	1728
CAY68488	2583817	2584850	2583503	1	2	1729
CAY68489	2584923	2586362	2584850	2	1	1731
CAY68490	2586757	2587470	2586362	1	1	1732
EFKPAT00000000090	2587499	2587599	2587470	2	1	1733
CAY68491	2587819	2588442	2587599	1	1	1734
CAY68492	2588464	2591562	2588442	2	1	1735
CAY68493	2592291	2595236	2591562	1	1	1736
CAY68494	2595584	2596705	2595236	2	1	1737
CAY68495	2596877	2599672	2596705	1	1	1738
CAY68496	2599722	2600391	2599672	2	2	1739
CAY68497	2600640	2602295	2600391	2	1	1741
CAY68498	2603380	2604252	2602295	1	1	1742
CAY68499	2604269	2606173	2604252	2	1	1743
CAY68500	2606332	2607012	2606173	1	1	1744
CAY68501	2607037	2608530	2607012	2	1	1745
CAY68502	2608860	2610638	2608530	1	2	1746
CAY68503	2610657	2611397	2610638	2	1	1748
CAY68504	2611548	2612354	2611397	1	1	1749
CAY68505	2612389	2614449	2612354	2	1	1750
CAY68506	2615677	2616729	2614449	1	1	1751
CAY68507	2616965	2618620	2616729	1	1	1752
CAY68508	2618823	2620121	2618620	1	1	1753
CAY68509	2620164	2621120	2620121	2	1	1754
CAY68510	2621456	2622860	2621120	1	2	1755
CAY68511	2622933	2625452	2622860	2	1	1757
CAY68512	2625615	2626976	2625452	2	1	1758
CAY68513	2627419	2629353	2626976	1	1	1759
CAY68514	2629400	2630863	2629353	2	2	1760
CAY68515	2631028	2632377	2630863	1	2	1762
CAY68516	2632848	2636582	2632377	1	1	1764
CAY68517	2636611	2637276	2636582	2	1	1765
CAY68518	2637405	2638637	2637276	2	1	1766
CAY68519	2639025	2639357	2638637	1	1	1767
CAY68520	2639703	2644319	2639357	1	1	1768
CAY68521	2644357	2646913	2644319	2	3	1769
CAY68522	2647155	2649560	2646913	1	1	1772
CAY68523	2649624	2650685	2649560	2	1	1773
CAY68524	2650890	2651408	2650685	2	1	1774
CAY68525	2651524	2652264	2651408	2	1	1775
CAY68526	2652483	2653220	2652264	1	1	1776
CAY68527	2653232	2654134	2653220	2	1	1777
CAY68528	2654607	2655092	2654134	1	1	1778
CAY68529	2655370	2658594	2655092	2	1	1779
CAY68530	2658770	2659197	2658594	2	2	1780
CAY68531	2659737	2660244	2659197	1	2	1782
CAY68532	2661851	2663617	2660244	2	1	1784
CAY68533	2663914	2672943	2663617	2	1	1785
CAY68534	2673204	2674466	2672943	2	1	1786
CAY68535	2675108	2675341	2674466	1	1	1787
CAY68536	2675430	2677730	2675341	2	1	1788
CAY68537	2678066	2678668	2677730	1	1	1789
CAY68538	2679242	2680627	2678668	1	1	1790
CAY68539	2680877	2682559	2680627	1	1	1791
CAY68540	2682760	2683287	2682559	1	1	1792
CAY68541	2683341	2683661	2683287	2	1	1793
CAY68542	2683880	2684212	2683661	1	1	1794
CAY68543	2684344	2689023	2684212	2	1	1795
CAY68544	2689437	2690381	2689023	1	1	1796
CAY68545	2691321	2693624	2690381	1	1	1797
CAY68546	2693650	2694628	2693624	2	2	1798
CAY68547	2695060	2695545	2694628	2	1	1800
EFKPAT00000000128	2696875	2696956	2695545	1	1	1801
ENSRNA049563589-T1	2696875	2696956	2696956	1	1	1802
EFKPAT00000000044	2697122	2697203	2696956	1	1	1803
ENSRNA049563636-T1	2697122	2697203	2697203	1	1	1804
CAY68548	2697286	2697606	2697203	2	1	1805
CAY68549	2697826	2699049	2697606	1	1	1806
CAY68550	2699302	2701584	2699049	1	1	1807
CAY68551	2702415	2703704	2701584	1	1	1808
CAY68552	2703742	2704560	2703704	2	1	1809
CAY68553	2705357	2706877	2704560	1	1	1810
CAY68554	2706920	2707957	2706877	2	1	1811
CAY68555	2708234	2709151	2707957	1	1	1812
CAY68556	2709153	2709698	2709151	2	1	1813
CAY68557	2710056	2712758	2709698	1	1	1814
CAY68558	2712900	2714399	2712758	1	1	1815
CAY68559	2714472	2714858	2714399	2	1	1816
CAY68560	2714993	2715643	2714858	1	1	1817
CAY68561	2715704	2717222	2715643	2	2	1818
CAY68562	2717349	2718542	2717222	2	1	1820
CAY68563	2719185	2719474	2718542	1	2	1821
CAY68564	2719998	2720681	2719474	1	1	1823
CAY68565	2720724	2721293	2720681	2	1	1824
CAY68566	2721520	2721825	2721293	2	1	1825
CAY68567	2722328	2723074	2721825	2	1	1826
CAY68568	2723297	2725591	2723074	2	1	1827
CAY68569	2725806	2727017	2725591	2	1	1828
CAY68570	2727223	2730210	2727017	2	1	1829
CAY68571	2730923	2733445	2730210	2	1	1830
CAY68572	2733552	2733995	2733445	2	1	1831
CAY68573	2734544	2736196	2733995	2	1	1832
CAY68574	2736482	2737465	2736196	2	1	1833
CAY68575	2737747	2738229	2737465	1	1	1834
CAY68576	2738675	2740276	2738229	1	1	1835
CAY68577	2740289	2741635	2740276	2	1	1836
CAY68578	2741894	2743024	2741635	2	1	1837
CAY68579	2743400	2744377	2743024	1	1	1838
CAY68580	2745116	2745877	2744377	1	1	1839
CAY68581	2746007	2748250	2745877	1	1	1840
CAY68582	2748417	2750150	2748250	1	1	1841
CAY68583	2750137	2751459	2750150	2	1	1842
CAY68584	2752574	2753953	2751459	1	1	1843
CAY68585	2754158	2757208	2753953	2	1	1844
CAY68586	2757391	2758689	2757208	2	1	1845
CAY68587	2758932	2759375	2758689	1	1	1846
CAY68588	2759409	2763317	2759375	2	1	1847
CAY68589	2763488	2766355	2763317	2	1	1848
CAY68590	2766458	2772612	2766355	1	4	1849
CAY68591	2772673	2774733	2772612	1	1	1853
CAY68592	2775423	2777096	2774733	1	1	1854
CAY68593	2777247	2778629	2777096	2	1	1855
CAY68594	2778813	2780132	2778629	1	1	1856
CAY68595	2780186	2781256	2780132	2	1	1857
CAY68596	2781850	2782377	2781256	2	1	1858
CAY68597	2782681	2786646	2782377	2	1	1859
CAY68598	2787811	2788419	2786646	1	1	1860
CAY68599	2790870	2795120	2788419	2	1	1861
CAY68600	2796281	2796883	2795120	1	2	1862
CAY68601	2883849	2884496	2796883	2	1	1864
CAY68602	2886249	2886410	2884496	1	1	1865
CAY68603	2888559	2889308	2886410	1	1	1866
CAY68604	2891091	2891870	2889308	1	1	1867
CAY68605	2892772	2894496	2891870	2	1	1868
CAY68606	2895163	2896350	2894496	2	2	1869
CAY68607	2897025	2897426	2896350	1	1	1871
CAY68608	2897735	2899530	2897426	2	2	1872
CAY68609	2899584	2899847	2899530	1	1	1874
CAY68610	2902971	2904971	2899847	2	1	1875
CAY68611	2906351	2908273	2904971	2	1	1876
CAY68612	2908690	2908881	2908273	2	1	1877
CAY68613	2911589	2912842	2908881	2	1	1878
EFKPAT00000000065	2913692	2913808	2912842	1	1	1879
CAY68614	2913702	2913839	2913808	2	1	1880
CAY68615	2915593	2916279	2913839	1	1	1881
CAY68616	2916369	2917778	2916279	2	1	1882
CAY68617	2919510	2919695	2917778	2	1	1883
CAY68618	2920787	2920981	2919695	2	1	1884
CAY68619	2921081	2921610	2920981	2	2	1885
CAY68620	2922053	2923222	2921610	2	2	1887
CAY68621	2923822	2924637	2923222	1	2	1889
CAY68622	2924698	2925141	2924637	2	1	1891
CAY68623	2925689	2926549	2925141	1	1	1892
CAY68624	2926577	2927983	2926549	2	1	1893
CAY68625	2928200	2932678	2927983	2	1	1894
CAY68626	2933114	2934724	2932678	1	1	1895
CAY68627	2934806	2936155	2934724	1	1	1896
CAY68628	2936159	2938537	2936155	2	1	1897
CAY68629	2938710	2941268	2938537	2	1	1898
CAY68630	2941487	2942983	2941268	2	1	1899
CAY68631	2943355	2943959	2942983	1	2	1900
CAY68632	2944056	2944814	2943959	2	1	1902
CAY68633	2945309	2946223	2944814	1	1	1903
CAY68634	2946285	2947436	2946223	2	1	1904
CAY68635	2947493	2947684	2947436	1	1	1905
CAY68636	2947751	2948578	2947684	2	1	1906
CAY68637	2949193	2950113	2948578	1	1	1907
EFKPAT00000000055	2950453	2950538	2950113	1	1	1908
ENSRNA049567197-T1	2950453	2950538	2950538	1	1	1909
CAY68638	2950643	2951224	2950538	1	1	1910
CAY68639	2951310	2954060	2951224	2	1	1911
CAY68640	2954344	2955888	2954060	2	1	1912
CAY68641	2956220	2957596	2955888	1	1	1913
CAY68642	2957703	2958566	2957596	2	1	1914
CAY68643	2958707	2959833	2958566	1	2	1915
CAY68644	2959845	2960273	2959833	2	1	1917
CAY68645	2960348	2961133	2960273	1	1	1918
CAY68646	2961279	2961666	2961133	1	2	1919
CAY68647	2961863	2962315	2961666	2	1	1921
CAY68648	2962878	2965121	2962315	1	1	1922
CAY68649	2965445	2967202	2965121	1	1	1923
CAY68650	2967407	2972284	2967202	1	1	1924
CAY68651	2972543	2976412	2972284	1	1	1925
CAY68652	2976869	2977912	2976412	1	1	1926
CAY68653	2978005	2979399	2977912	2	1	1927
CAY68654	2979585	2979923	2979399	1	2	1928
CAY68655	2980248	2981816	2979923	1	1	1930
CAY68656	2982323	2984449	2981816	1	1	1931
CAY68657	2984618	2985778	2984449	1	1	1932
CAY68658	2985848	2990428	2985778	2	1	1933
CAY68659	2990941	2991396	2990428	2	1	1934
CAY68660	2991776	2992015	2991396	1	1	1935
CAY68661	2992380	2993078	2992015	1	1	1936
CAY68662	2993164	2994441	2993078	2	1	1937
CAY68663	2994594	2996231	2994441	1	1	1938
CAY68664	2996220	2997128	2996231	2	1	1939
CAY68665	2997608	2997928	2997128	1	1	1940
CAY68666	2998705	3002271	2997928	1	1	1941
CAY68667	3002317	3006963	3002271	2	1	1942
CAY68668	3007304	3008479	3006963	1	1	1943
CAY68669	3008544	3010313	3008479	2	1	1944
CAY68670	3010656	3011654	3010313	1	1	1945
CAY68671	3011752	3012297	3011654	1	1	1946
CAY68672	3012320	3013594	3012297	2	1	1947
CAY68673	3014483	3015970	3013594	1	1	1948
CAY68674	3016005	3017504	3015970	2	1	1949
CAY68675	3017999	3019339	3017504	1	1	1950
CAY68676	3019336	3019983	3019339	2	1	1951
CAY68677	3020124	3020693	3019983	1	1	1952
CAY68678	3020738	3021712	3020693	1	1	1953
CAY68679	3022304	3024382	3021712	1	1	1954
CAY68680	3024564	3026204	3024382	2	1	1955
CAY68681	3026392	3028248	3026204	2	1	1956
CAY68682	3028543	3029100	3028248	2	1	1957
CAY68683	3029432	3033109	3029100	1	1	1958
CAY68684	3033130	3034668	3033109	2	1	1959
CAY68685	3034949	3035602	3034668	1	1	1960
CAY68686	3035599	3036714	3035602	2	1	1961
CAY68687	3036924	3037400	3036714	2	1	1962
CAY68688	3037668	3038052	3037400	1	2	1963
CAY68689	3038678	3040297	3038052	1	1	1965
CAY68690	3040408	3043413	3040297	2	1	1966
CAY68691	3044501	3046036	3043413	1	1	1967
CAY68692	3046399	3047130	3046036	2	1	1968
CAY68693	3048135	3048959	3047130	1	1	1969
CAY68694	3049357	3050685	3048959	1	1	1970
CAY68695	3050849	3054370	3050685	1	1	1971
CAY68696	3054427	3055774	3054370	2	2	1972
CAY68697	3056771	3060934	3055774	2	1	1974
CAY68698	3062288	3064108	3060934	1	1	1975
CAY68699	3064833	3066713	3064108	1	1	1976
CAY68700	3066968	3067309	3066713	2	1	1977
CAY68701	3067487	3068474	3067309	1	2	1978
CAY68702	3068478	3069269	3068474	2	2	1980
CAY68703	3069428	3070474	3069269	1	1	1982
CAY68704	3070684	3071892	3070474	2	1	1983
CAY68705	3072679	3074085	3071892	1	1	1984
CAY68706	3074208	3074731	3074085	2	2	1985
CAY68707	3075096	3075869	3074731	2	1	1987
CAY68708	3076455	3078092	3075869	2	1	1988
CAY68709	3078210	3079253	3078092	2	1	1989
CAY68710	3079413	3080753	3079253	1	1	1990
CAY68711	3080758	3082959	3080753	2	1	1991
CAY68712	3083126	3084700	3082959	2	1	1992
CAY68713	3084966	3085826	3084700	2	1	1993
CAY68714	3086348	3087697	3085826	1	1	1994
CAY68715	3088061	3088732	3087697	1	1	1995
EFKPAT00000000179	3089044	3089158	3088732	1	1	1996
ENSRNA049567260-T1	3089044	3089158	3089158	1	1	1997
CAY68716	3089498	3090073	3089158	1	1	1998
CAY68717	3090559	3092229	3090073	1	1	1999
CAY68718	3092378	3093736	3092229	1	1	2000
CAY68719	3093808	3095439	3093736	2	1	2001
CAY68720	3095591	3097027	3095439	2	1	2002
CAY68721	3097710	3099218	3097027	1	1	2003
CAY68722	3099488	3100915	3099218	1	1	2004
CAY68723	3100971	3102790	3100915	2	2	2005
CAY68724	3103151	3104251	3102790	1	1	2007
CAY68725	3104456	3105091	3104251	1	1	2008
CAY68726	3105157	3105954	3105091	2	1	2009
CAY68727	3106126	3109188	3105954	2	1	2010
CAY68728	3109317	3112886	3109188	2	1	2011
CAY68729	3113175	3115780	3112886	2	2	2012
CAY68730	3116106	3119213	3115780	2	1	2014
CAY68731	3119595	3123278	3119213	2	1	2015
CAY68732	3123837	3124481	3123278	1	1	2016
CAY68733	3124697	3125452	3124481	2	1	2017
CAY68734	3125655	3125903	3125452	2	1	2018
CAY68735	3126707	3128467	3125903	1	1	2019
CAY68736	3128732	3130132	3128467	2	1	2020
CAY68737	3130376	3130894	3130132	1	1	2021
CAY68738	3130970	3133852	3130894	2	1	2022
CAY68739	3134108	3134986	3133852	2	3	2023
CAY68740	3135136	3135504	3134986	2	1	2026
CAY68741	3136310	3139099	3135504	2	1	2027
CAY68742	3139813	3141477	3139099	1	1	2028
CAY68743	3141654	3143279	3141477	1	1	2029
CAY68744	3143403	3146256	3143279	2	2	2030
CAY68745	3146403	3146742	3146256	1	2	2032
CAY68746	3146904	3147767	3146742	2	1	2034
CAY68747	3147968	3150004	3147767	2	1	2035
CAY68748	3150328	3152367	3150004	2	1	2036
CAY68749	3152662	3153123	3152367	2	1	2037
CAY68750	3153475	3154017	3153123	1	1	2038
CAY68751	3154268	3154915	3154017	2	1	2039
CAY68752	3155042	3155443	3154915	1	1	2040
CAY68753	3155478	3155978	3155443	2	1	2041
CAY68754	3156033	3156251	3155978	1	1	2042
CAY68755	3156422	3156592	3156251	2	1	2043
CAY68756	3156721	3159366	3156592	1	1	2044
CAY68757	3159544	3160083	3159366	1	1	2045
CAY68758	3160154	3162244	3160083	2	1	2046
CAY68759	3162372	3163358	3162244	2	1	2047
CAY68760	3163496	3164719	3163358	2	1	2048
CAY68761	3164946	3166808	3164719	1	1	2049
CAY68762	3166882	3168723	3166808	2	1	2050
CAY68763	3169088	3169693	3168723	1	1	2051
CAY68764	3169723	3171339	3169693	2	1	2052
CAY68765	3171492	3172566	3171339	2	2	2053
CAY68766	3172927	3175233	3172566	2	1	2055
CAY68767	3175658	3176329	3175233	1	1	2056
CAY68768	3176718	3180059	3176329	1	1	2057
CAY68769	3180146	3183427	3180059	2	1	2058
CAY68770	3183657	3186626	3183427	1	1	2059
CAY68771	3186710	3188678	3186626	1	2	2060
CAY68772	3188777	3189820	3188678	2	1	2062
CAY68773	3190014	3191135	3189820	1	1	2063
CAY68774	3191132	3192277	3191135	2	1	2064
CAY68775	3192549	3195059	3192277	2	1	2065
CAY68776	3195577	3196100	3195059	1	2	2066
CAY68777	3196641	3197735	3196100	1	1	2068
CAY68778	3197780	3198268	3197735	2	1	2069
CAY68779	3199043	3204046	3198268	1	1	2070
CAY68780	3204660	3207227	3204046	1	1	2071
CAY68781	3207515	3209386	3207227	1	1	2072
CAY68782	3209658	3210218	3209386	1	1	2073
CAY68783	3210294	3211856	3210218	2	1	2074
CAY68784	3211926	3212762	3211856	2	1	2075
CAY68785	3213285	3214382	3212762	1	1	2076
CAY68786	3214472	3217681	3214382	2	1	2077
CAY68787	3218460	3221024	3217681	2	1	2078
CAY68788	3221917	3222594	3221024	1	1	2079
CAY68789	3222581	3227608	3222594	2	3	2080
CAY68790	3227742	3228509	3227608	1	1	2083
CAY68791	3228506	3229177	3228509	2	1	2084
CAY68792	3229309	3229887	3229177	1	1	2085
CAY68793	3229954	3232047	3229887	2	1	2086
CAY68794	3233018	3234467	3232047	1	2	2087
CAY68795	3234672	3235391	3234467	1	1	2089
CAY68796	3235530	3236343	3235391	1	2	2090
CAY68797	3236356	3237138	3236343	2	1	2092
CAY68798	3237425	3241156	3237138	1	1	2093
CAY68799	3241361	3242819	3241156	1	2	2094
CAY68800	3242905	3244623	3242819	2	1	2096
CAY68801	3245227	3246918	3244623	1	1	2097
CAY68802	3246972	3247477	3246918	2	2	2098
