5970
1563563	1564777	1	1071	1071
1565026	1565099	1	1538	1538
1565026	1565099	1	1639	1639
1565464	1565535	1	1562	1562
1565464	1565535	1	1640	1640
1565818	1566831	1	842	842
1566837	1568075	2	987	987
1568655	1569140	1	932	932
1569339	1571840	1	1453	1453
1571909	1573783	2	1151	1151
1574596	1575249	2	852	852
1575358	1576140	1	595	595
1576158	1578830	2	143	143
1579106	1580027	2	246	246
1580116	1580183	2	246	246
1580380	1581180	2	1521	1521
1581297	1582964	1	895	895
1583029	1585320	2	134	134
1586982	1587299	2	1260	1260
1587944	1589617	1	104	104
1589647	1591371	2	325	325
1591584	1592996	1	1251	1251
1593328	1594998	1	530	530
1595113	1596591	2	928	928
1598406	1599761	1	940	940
1599805	1602101	2	648	648
1602214	1603291	2	648	648
1603487	1604740	2	539	539
1604934	1608848	2	1404	1404
1609013	1609084	2	1607	1607
1609013	1609084	2	1660	1660
1609598	1611751	1	627	627
1611978	1612751	1	14	14
1612794	1613075	2	681	681
1613119	1613310	2	228	228
1613398	1615095	1	611	611
1615287	1616342	1	492	492
1616379	1619795	2	1422	1422
1619957	1620820	1	1046	1046
1620831	1621955	2	1440	1440
1622182	1622772	1	810	810
1623047	1626064	1	365	365
1626517	1627530	2	1264	1264
1627717	1628214	2	996	996
1628451	1628700	2	639	639
1628758	1628799	2	639	639
1628858	1628898	2	639	639
1629127	1630287	1	199	199
1630320	1631648	2	841	841
1632072	1633364	1	1234	1234
1633396	1634768	2	1336	1336
1634854	1634911	2	1336	1336
1635084	1636157	2	308	308
1636334	1636694	2	484	484
1636762	1641137	2	484	484
1641466	1643997	1	1353	1353
1644457	1646577	1	252	252
1646636	1647418	2	1086	1086
1648133	1649587	1	117	117
1650257	1653757	1	331	331
1654034	1655737	1	558	558
1655915	1656766	1	1107	1107
1656859	1658151	2	512	512
1658399	1658953	2	268	268
1659284	1662046	1	1093	1093
1662058	1663266	2	1354	1354
1663707	1664279	1	559	559
1664336	1666009	2	1034	1034
1666340	1668850	1	1155	1155
1668995	1670929	1	927	927
1671032	1671985	1	498	498
1672447	1675077	1	991	991
1675092	1676078	2	430	430
1676383	1677606	2	1229	1229
1678142	1679416	1	703	703
1679484	1680122	2	1519	1519
1680344	1680652	1	521	521
1680672	1681712	2	986	986
1682275	1684314	1	873	873
1684499	1684969	1	257	257
1684989	1686828	2	451	451
1686933	1686955	2	451	451
1687272	1691474	1	644	644
1691499	1693949	2	565	565
1694309	1697362	2	772	772
1698287	1698760	1	1120	1120
1698854	1699291	2	606	606
1699475	1700128	2	150	150
1700333	1701460	1	1127	1127
1701656	1704187	1	820	820
1704313	1705488	1	868	868
1705573	1706135	2	739	739
1706202	1706259	2	739	739
1706478	1706789	2	489	489
1706849	1706851	2	489	489
1707043	1708902	2	209	209
1709048	1709935	2	1245	1245
1710303	1711430	2	564	564
1711536	1712120	2	485	485
1712139	1712174	2	485	485
1712517	1713914	2	806	806
1714423	1714510	1	1067	1067
1714594	1714980	1	1067	1067
1715177	1715250	1	1596	1596
1715177	1715250	1	1641	1641
1715401	1715486	1	1067	1067
1715786	1716706	1	394	394
1716852	1717346	1	774	774
1717388	1718794	2	1421	1421
1719108	1719695	2	202	202
1719877	1720299	1	1321	1321
1720590	1722119	1	321	321
1722148	1723665	2	624	624
1723814	1724326	2	701	701
1724573	1726804	2	950	950
1727195	1729300	1	989	989
1729312	1730091	2	1210	1210
1730513	1732819	1	42	42
1733448	1734095	2	213	213
1734286	1734508	1	392	392
1734635	1735515	1	392	392
1736815	1738059	1	389	389
1738171	1738824	2	86	86
1739482	1740213	1	736	736
1741075	1743666	2	342	342
1744055	1744561	2	1447	1447
1744621	1744623	2	1447	1447
1745034	1746431	1	1474	1474
1746444	1746959	2	860	860
1747152	1748339	2	72	72
1748896	1750095	2	1294	1294
1751139	1752860	1	168	168
1752926	1755349	1	776	776
1755406	1757472	2	1022	1022
1757634	1759319	2	487	487
1759526	1761259	2	666	666
1761930	1763164	1	142	142
1763328	1764081	1	142	142
1764292	1765434	2	1358	1358
1765624	1767561	2	426	426
1767659	1768600	2	579	579
1768828	1769253	1	1345	1345
1769441	1769962	2	1249	1249
1770618	1772180	1	754	754
1772223	1773689	2	1431	1431
1774258	1776318	1	901	901
1776373	1778835	2	1235	1235
1779230	1779526	1	890	890
1779789	1781123	2	468	468
1781273	1782337	2	734	734
1782599	1783090	1	1276	1276
1783191	1786094	2	1112	1112
1786347	1787009	2	603	603
1787227	1787299	2	1559	1559
1787227	1787299	2	1659	1659
1787550	1788476	2	966	966
1788513	1788608	2	966	966
1788774	1790291	2	204	204
1790588	1792465	1	1481	1481
1792565	1793110	2	1191	1191
1793472	1793662	1	1270	1270
1793764	1795102	1	1270	1270
1795142	1797442	2	227	227
1798403	1800175	2	1214	1214
1800472	1800951	2	103	103
1801014	1801133	2	103	103
1801283	1802491	1	811	811
1802670	1802675	1	633	633
1802729	1803805	1	633	633
1804921	1806465	2	78	78
1807191	1807302	2	1603	1603
1807191	1807302	2	1658	1658
1807736	1807847	2	1577	1577
1807736	1807847	2	1657	1657
1808150	1808237	1	1568	1568
1808150	1808237	1	1642	1642
1808456	1810378	2	883	883
1811580	1812404	1	1135	1135
1812452	1813972	2	728	728
1814373	1815299	1	837	837
1815314	1815805	2	48	48
1816465	1817115	1	505	505
1817472	1818299	1	757	757
1818325	1819374	2	461	461
1819424	1819436	1	1526	1526
1819562	1819923	1	1526	1526
1820443	1820916	2	274	274
1821285	1823297	1	234	234
1823998	1827993	1	55	55
1828294	1831170	1	229	229
1831235	1834537	2	1326	1326
1834755	1835596	2	1226	1226
1835678	1835729	2	1226	1226
1836005	1836208	1	918	918
1836337	1837749	2	226	226
1838321	1838500	2	1117	1117
1838572	1838667	2	1117	1117
1838831	1838911	1	266	266
1838983	1839351	1	266	266
1839960	1840334	1	542	542
1840615	1840791	2	759	759
1840855	1841559	1	297	297
1841669	1843015	2	914	914
1843265	1844932	1	619	619
1844996	1846510	2	474	474
1846956	1848299	2	755	755
1848477	1850165	2	1126	1126
1850445	1851545	1	1114	1114
1851597	1852247	2	570	570
1853490	1855199	1	1130	1130
1855258	1860195	1	1130	1130
1860447	1861781	1	1522	1522
1862024	1863280	2	938	938
1863883	1865526	2	488	488
1865933	1867072	2	11	11
1867470	1869314	2	1149	1149
1870159	1871385	1	418	418
1871566	1872903	2	118	118
1873838	1874467	2	615	615
1875575	1876477	1	750	750
1876562	1877380	2	550	550
1877742	1877829	1	99	99
1877889	1878805	1	99	99
1879137	1881161	1	683	683
1881444	1883903	1	1002	1002
1883938	1885635	2	638	638
1887616	1888350	2	51	51
1888417	1888425	2	51	51
1888534	1889289	2	1537	1537
1889584	1890156	2	1444	1444
1890267	1892132	2	1443	1443
1892662	1892718	1	1442	1442
1892768	1895437	1	1442	1442
1895554	1895895	2	186	186
1896032	1897339	1	1311	1311
1897523	1898213	1	1161	1161
1898689	1898885	1	1161	1161
1899030	1901294	1	232	232
1901339	1901791	2	916	916
1902018	1902322	2	1406	1406
1902667	1902685	2	1406	1406
1902919	1903533	2	947	947
1903600	1905141	2	196	196
1905806	1906951	1	1142	1142
1907114	1908373	1	326	326
1908399	1912916	2	658	658
1913150	1914223	1	1458	1458
1914732	1916408	1	761	761
1916483	1918828	2	702	702
1919076	1919179	1	324	324
1919426	1919918	1	324	324
1920254	1921276	1	1269	1269
1921397	1922146	2	684	684
1922459	1923430	1	869	869
1923600	1928450	1	988	988
1928595	1929962	2	908	908
1930482	1932650	2	1496	1496
1932901	1935735	2	1505	1505
1936178	1938583	1	190	190
1938664	1939623	2	1298	1298
1939844	1940959	2	1131	1131
1941940	1942061	2	634	634
1942141	1942195	2	634	634
1943023	1944273	1	1016	1016
1944624	1945691	1	997	997
1945867	1946727	1	822	822
1947400	1953039	1	948	948
1953262	1954581	2	994	994
1955191	1956015	2	1189	1189
1956077	1956091	2	1189	1189
1956309	1961627	2	990	990
1962129	1963481	2	969	969
1964282	1965448	1	309	309
1965536	1967245	2	175	175
1968111	1969136	2	336	336
1969282	1969887	2	187	187
1970207	1971397	1	815	815
1971896	1972930	1	541	541
1973113	1973682	1	535	535
1973895	1975103	1	216	216
1975217	1976440	2	1244	1244
1976649	1977329	2	358	358
1977913	1978650	1	420	420
1978687	1980468	2	1166	1166
1980655	1983069	2	1035	1035
1983651	1985615	1	376	376
1985665	1987806	2	91	91
1987994	1990189	2	298	298
1990608	1990889	1	472	472
1991020	1992084	2	1138	1138
1992439	1993497	2	112	112
1993853	1993858	1	1347	1347
1993943	1996960	1	1347	1347
1997040	1997612	2	465	465
1997859	1997909	1	371	371
1997962	1998855	1	371	371
1998903	2002517	2	1097	1097
2002758	2003120	1	980	980
2003551	2004927	1	968	968
2005244	2006902	1	64	64
2006910	2007725	2	552	552
2007926	2011423	1	674	674
2011684	2014458	1	1535	1535
2014472	2015605	2	1059	1059
2016714	2017037	1	851	851
2017194	2017736	2	1095	1095
2017840	2018949	2	690	690
2019007	2020512	2	1055	1055
2021032	2021460	1	206	206
2021467	2022204	2	1237	1237
2022814	2023548	1	631	631
2023564	2024355	2	1049	1049
2024690	2025889	1	717	717
2025898	2028195	2	165	165
2028532	2029131	1	1483	1483
2029162	2030961	2	1024	1024
2031598	2033247	1	1164	1164
2033479	2034270	2	174	174
2035251	2035655	2	607	607
2035971	2036783	1	68	68
2037156	2037612	1	1213	1213
2037672	2038723	1	1213	1213
2038802	2039566	2	1511	1511
2039715	2041430	1	556	556
2041443	2043572	2	283	283
2044764	2045321	2	656	656
2045407	2047014	2	656	656
2047592	2049667	1	831	831
2050817	2053690	2	718	718
2053877	2056018	2	1493	1493
2056274	2057104	1	1081	1081
2057158	2057710	2	591	591
2057785	2057798	2	591	591
2058092	2058203	1	49	49
2058431	2058879	1	49	49
2059631	2060083	1	1281	1281
2060124	2061440	2	818	818
2061675	2063063	1	110	110
2063187	2063981	1	243	243
2064109	2067120	1	1407	1407
2067354	2068685	1	1344	1344
2068932	2069414	2	351	351
2069837	2070178	1	612	612
2070608	2073388	1	673	673
2073478	2074569	2	659	659
2075373	2077316	2	169	169
2077830	2078744	2	250	250
2078886	2080178	1	159	159
2080196	2081749	2	594	594
2081949	2082881	1	610	610
2083202	2084356	1	416	416
2084591	2085778	2	194	194
2086944	2087117	1	30	30
2087288	2087755	1	1080	1080
2087777	2088010	2	1020	1020
2088062	2088088	2	1020	1020
2088309	2088713	1	1502	1502
2088799	2090227	2	421	421
2090410	2091113	2	421	421
2091388	2091855	2	275	275
2092157	2093560	1	1508	1508
2093843	2094232	1	1123	1123
2094510	2096759	1	513	513
2096784	2099798	2	1122	1122
2100114	2100647	1	660	660
2100719	2102851	2	608	608
2103704	2103748	1	508	508
2103802	2104911	1	508	508
2105005	2105077	2	1540	1540
2105005	2105077	2	1656	1656
2106043	2109090	1	861	861
2109363	2112383	1	1316	1316
2112442	2113518	2	1177	1177
2113621	2117583	2	573	573
2117967	2118645	2	1400	1400
2118700	2118767	2	1400	1400
2118840	2118887	2	1400	1400
2119092	2120720	2	1200	1200
2121076	2122698	2	1023	1023
2122736	2123446	2	1023	1023
2123555	2125087	1	1475	1475
2125132	2127681	2	691	691
2128028	2129746	1	1056	1056
2129773	2132124	2	349	349
2132247	2132924	2	24	24
2133203	2134093	1	934	934
2134198	2134286	2	1598	1598
2134198	2134286	2	1655	1655
2134827	2136227	1	1102	1102
2136312	2137796	2	393	393
2139068	2140081	1	249	249
2140227	2140940	1	415	415
2141043	2141597	2	963	963
2141692	2142774	2	1355	1355
2142991	2143980	1	152	152
2143992	2144498	2	1465	1465
2144613	2145377	2	1310	1310
2145499	2146854	1	119	119
2147087	2147629	1	866	866
2147689	2149896	2	1021	1021
2150107	2150637	2	889	889
2150903	2152393	2	235	235
2152686	2153444	2	360	360
2153585	2153932	1	1068	1068
2154008	2154868	2	1082	1082
2154943	2155770	1	956	956
2155827	2156900	2	1060	1060
2157258	2159840	2	946	946
2160140	2162473	2	1091	1091
2162804	2163520	2	1218	1218
2163763	2163999	1	1075	1075
2164151	2165677	2	21	21
2165857	2166975	2	1289	1289
2167125	2167907	1	863	863
2168223	2169341	1	1350	1350
2168543	2168630	1	1554	1554
2168546	2168639	2	1581	1581
2169519	2170664	1	1352	1352
2170703	2172268	2	1434	1434
2172430	2172513	2	1434	1434
2172833	2174887	2	797	797
2175224	2176012	2	549	549
2176373	2177257	1	553	553
2177614	2178951	1	879	879
2179231	2179237	1	75	75
2179549	2180123	1	75	75
2180481	2181038	1	31	31
2181381	2182478	1	630	630
2182729	2185710	1	1254	1254
2185783	2187036	2	616	616
2187279	2188214	2	163	163
2188678	2189805	2	592	592
2189984	2191519	2	1089	1089
2191723	2192571	1	131	131
2192760	2193980	1	1464	1464
2194062	2194144	1	1591	1591
2194062	2194144	1	1643	1643
2194652	2194768	2	1599	1599
2194652	2194772	2	1616	1616
2195013	2196653	2	1146	1146
2197380	2197461	1	1597	1597
2197380	2197461	1	1644	1644
2197554	2202152	2	5	5
2202477	2203607	1	903	903
2203654	2205504	2	1109	1109
2205930	2209205	2	981	981
2209450	2210691	2	161	161
2211243	2212703	1	264	264
2213057	2214538	1	1007	1007
2214573	2217065	2	156	156
2217359	2219341	1	1054	1054
2219381	2220931	2	1339	1339
2221475	2221522	1	1322	1322
2222093	2224183	1	1322	1322
2224350	2227500	1	675	675
2227604	2227644	1	675	675
2227703	2229595	2	1050	1050
2229703	2230386	1	400	400
2230528	2231013	2	136	136
2231355	2232230	1	1356	1356
2232452	2233876	1	617	617
2233955	2234536	1	1062	1062
2234559	2236268	2	1026	1026
2236865	2237779	1	334	334
2237938	2239305	1	1361	1361
2239343	2241715	2	781	781
2242046	2242822	1	1287	1287
2243067	2244947	2	424	424
2245110	2245631	2	546	546
2245795	2246493	1	910	910
2246516	2249290	2	1232	1232
2249435	2251435	1	1401	1401
2251544	2253370	2	709	709
2253808	2255091	1	867	867
2255102	2255800	2	598	598
2255855	2255914	2	598	598
2256052	2257242	1	300	300
2257971	2258003	1	581	581
2258049	2258940	1	581	581
2258972	2259000	1	581	581
2259312	2260694	2	584	584
2261004	2262287	1	509	509
2262568	2262620	1	81	81
2262682	2263498	1	81	81
2263670	2263742	2	1553	1553
2263670	2263742	2	1654	1654
2263979	2264050	2	1582	1582
2263979	2264050	2	1653	1653
2264467	2264538	1	1566	1566
2264467	2264538	1	1645	1645
2264621	2264692	1	1548	1548
2264621	2264692	1	1646	1646
2265336	2265407	1	1595	1595
2265336	2265407	1	1647	1647
2265504	2266673	2	1305	1305
2266833	2266890	1	543	543
2267051	2268393	1	543	543
2268437	2269942	2	1208	1208
2270124	2270468	1	1312	1312
2270523	2272391	2	732	732
2272670	2273461	2	1333	1333
2274062	2276476	1	188	188
2276610	2277528	1	785	785
2277585	2278180	1	785	785
2278188	2279774	2	1259	1259
2279989	2281473	1	680	680
2281463	2282512	2	1148	1148
2282667	2283578	2	880	880
2283915	2284604	1	1124	1124
2285005	2286735	1	263	263
2286982	2288400	1	766	766
2288505	2288783	2	3	3
2289102	2289467	2	1199	1199
2289676	2290260	1	1266	1266
2290279	2290611	2	791	791
2290935	2291222	1	1	1
2291940	2292944	1	339	339
2293024	2293520	2	524	524
2293573	2293609	2	524	524
2293917	2295761	2	518	518
2295966	2296640	2	486	486
2296823	2298007	2	833	833
2298536	2298856	2	1162	1162
2299160	2299195	2	1162	1162
2299355	2299792	1	1468	1468
2299839	2301362	2	314	314
2301742	2303079	1	137	137
2304991	2305959	1	1380	1380
2305956	2307440	2	853	853
2307567	2309795	2	804	804
2310010	2312568	2	569	569
2312824	2314092	2	1489	1489
2314336	2315805	1	1015	1015
2315882	2316838	2	189	189
2317002	2318087	1	601	601
2318161	2318276	2	1550	1550
2318161	2318276	2	1621	1621
2318781	2320046	2	273	273
2320227	2322758	1	960	960
2322809	2322979	2	311	311
2323528	2325831	1	945	945
2325952	2327253	1	628	628
2327279	2329726	2	693	693
2330122	2330823	2	898	898
2332443	2335610	1	469	469
2335747	2338398	1	1074	1074
2338684	2342575	2	830	830
2342688	2342767	2	830	830
2342840	2345125	1	1509	1509
2345363	2347258	1	470	470
2348006	2348998	1	625	625
2349257	2351722	1	970	970
2351805	2351939	1	1619	1619
2351805	2351942	1	1592	1592
2351805	2351942	1	1620	1620
2352152	2353882	2	61	61
2354578	2355896	1	1165	1165
2355949	2356159	1	1165	1165
2356769	2358154	1	79	79
2358157	2360211	2	179	179
2360486	2362081	1	650	650
2362232	2362927	1	652	652
2363075	2364505	2	730	730
2364572	2365963	2	440	440
2366181	2367545	2	1479	1479
2367998	2368459	2	127	127
2368685	2369131	1	874	874
2369185	2369847	2	655	655
2370290	2373307	1	799	799
2373990	2375552	2	1527	1527
2376203	2376973	1	83	83
2377682	2379022	2	1152	1152
2379516	2379597	1	1545	1545
2379516	2379597	1	1648	1648
2379920	2382436	1	463	463
2382488	2385130	2	902	902
2385318	2388548	1	1461	1461
2388656	2390722	1	1471	1471
2390804	2391067	2	317	317
2391203	2392042	1	267	267
2392176	2392725	1	1459	1459
2392934	2393361	1	1459	1459
2393693	2395804	1	1383	1383
2395956	2396912	1	1273	1273
2396971	2399283	2	1510	1510
2399756	2404780	1	200	200
2404781	2405563	2	1064	1064
2406042	2406560	1	1389	1389
2406574	2408769	2	1118	1118
2408949	2410184	1	609	609
2410806	2412086	1	476	476
2412411	2417381	2	733	733
2417632	2418144	2	44	44
2418625	2420058	1	1242	1242
2420083	2423088	2	395	395
2423347	2424837	1	125	125
2424866	2428912	2	846	846
2429279	2430721	1	891	891
2430756	2431469	2	490	490
2431573	2431872	1	1492	1492
2432173	2436114	1	7	7
2436198	2437307	1	857	857
2437343	2438011	2	587	587
2438197	2439531	1	1454	1454
2439666	2441390	1	126	126
2441539	2441850	1	1373	1373
2441919	2443409	2	527	527
2445568	2450211	1	455	455
2450687	2452198	2	1025	1025
2452429	2452968	1	291	291
2453034	2453282	1	291	291
2453474	2454358	1	162	162
2454403	2455548	2	832	832
2455808	2456605	2	787	787
2456774	2456784	1	1121	1121
2456835	2457510	1	1121	1121
2457611	2458552	2	1088	1088
2459098	2459169	1	1608	1608
2459098	2459169	1	1649	1649
2460032	2461645	1	244	244
2461747	2462433	1	1348	1348
2462833	2474310	1	1338	1338
2474358	2474963	2	933	933
2475149	2476894	1	28	28
2478162	2480006	2	1288	1288
2480248	2480319	1	1552	1552
2480250	2480317	1	1618	1618
2480982	2481067	1	135	135
2481166	2481352	1	135	135
2481582	2482631	1	313	313
2482690	2483820	2	999	999
2483988	2485514	1	372	372
2485645	2486964	1	1153	1153
2487031	2487519	1	1393	1393
2488490	2488592	1	1586	1586
2489294	2489639	2	1077	1077
2489782	2489861	2	1077	1077
2491327	2492571	2	1370	1370
2493824	2494030	2	192	192
2494684	2496099	1	38	38
2496674	2498449	1	58	58
2498655	2499062	2	432	432
2499920	2500930	2	1111	1111
2501520	2502081	2	301	301
2502132	2503111	2	301	301
2504810	2504881	1	1544	1544
2504810	2504881	1	1650	1650
2504970	2505477	2	835	835
2505855	2505889	2	835	835
2506189	2506980	1	1452	1452
2507044	2508486	2	456	456
2508637	2511744	2	230	230
2511895	2513658	2	1170	1170
2513820	2516081	1	1087	1087
2516144	2517241	2	706	706
2517563	2519465	2	1192	1192
2519572	2519621	2	1192	1192
2519823	2523056	1	964	964
2523077	2523542	2	1017	1017
2523658	2524622	2	1017	1017
2524836	2526713	1	1398	1398
2526727	2528889	2	450	450
2529110	2530069	2	629	629
2530163	2530307	1	585	585
2530380	2530573	1	585	585
2530631	2532316	2	241	241
2533071	2533087	1	1415	1415
2533170	2533884	1	1415	1415
2534003	2535454	1	575	575
2535552	2536601	1	971	971
2536690	2537403	2	1513	1513
2537541	2541596	2	1456	1456
2541744	2542985	1	166	166
2542996	2544444	2	532	532
2544554	2546926	2	491	491
2547060	2547422	1	635	635
2548255	2549784	1	919	919
2550086	2550206	1	1617	1617
2550090	2550206	1	1555	1555
2550640	2552151	1	254	254
2552153	2553943	2	604	604
2554894	2555196	1	588	588
2555769	2556719	1	961	961
2556828	2557511	2	762	762
2557769	2559592	2	1325	1325
2559717	2561849	1	773	773
2562105	2566658	1	335	335
2566684	2568237	2	1413	1413
2568909	2570693	2	1094	1094
2570834	2572651	2	1499	1499
2573123	2575744	1	686	686
2575814	2577865	2	434	434
2578089	2579099	2	620	620
2579604	2580998	2	32	32
2581217	2581867	1	1450	1450
2581854	2583503	2	668	668
2583817	2584260	1	1106	1106
2584308	2584850	1	1106	1106
2584923	2586362	2	884	884
2586757	2587470	1	170	170
2587499	2587599	2	1571	1571
2587819	2588442	1	748	748
2588464	2591562	2	665	665
2592291	2595236	1	694	694
2595584	2596705	2	723	723
2596877	2599672	1	493	493
2599722	2599730	2	839	839
2599786	2600391	2	839	839
2600640	2602295	2	602	602
2603380	2604252	1	1528	1528
2604269	2606173	2	203	203
2606332	2607012	1	17	17
2607037	2608530	2	1449	1449
2608860	2608875	1	15	15
2608939	2610638	1	15	15
2610657	2611397	2	100	100
2611548	2612354	1	210	210
2612389	2614449	2	255	255
2615677	2616729	1	1043	1043
2616965	2618620	1	1335	1335
2618823	2620121	1	580	580
2620164	2621120	2	148	148
2621456	2621626	1	101	101
2621775	2622860	1	101	101
2622933	2625452	2	540	540
2625615	2626976	2	35	35
2627419	2629353	1	74	74
2629400	2630769	2	1140	1140
2630827	2630863	2	1140	1140
2631028	2631050	1	653	653
2631099	2632377	1	653	653
2632848	2636582	1	1225	1225
2636611	2637276	2	242	242
2637405	2638637	2	623	623
2639025	2639357	1	477	477
2639703	2644319	1	47	47
2644357	2644881	2	1291	1291
2644975	2646788	2	1291	1291
2646886	2646913	2	1291	1291
2647155	2649560	1	208	208
2649624	2650685	2	557	557
2650890	2651408	2	838	838
2651524	2652264	2	824	824
2652483	2653220	1	479	479
2653232	2654134	2	1494	1494
2654607	2655092	1	231	231
2655370	2658594	2	548	548
2658770	2658840	2	977	977
2658969	2659197	2	977	977
2659737	2660075	1	1143	1143
2660209	2660244	1	1143	1143
2661851	2663617	2	1115	1115
2663914	2672943	2	907	907
2673204	2674466	2	982	982
2675108	2675341	1	84	84
2675430	2677730	2	699	699
2678066	2678668	1	554	554
2679242	2680627	1	1376	1376
2680877	2682559	1	1466	1466
2682760	2683287	1	1001	1001
2683341	2683661	2	50	50
2683880	2684212	1	1315	1315
2684344	2689023	2	1096	1096
2689437	2690381	1	1418	1418
2691321	2693624	1	1402	1402
2693650	2694499	2	307	307
2694549	2694628	2	307	307
2695060	2695545	2	353	353
2696875	2696956	1	1583	1583
2696875	2696956	1	1651	1651
2697122	2697203	1	1556	1556
2697122	2697203	1	1652	1652
2697286	2697606	2	481	481
2697826	2699049	1	769	769
2699302	2701584	1	1250	1250
2702415	2703704	1	239	239
2703742	2704560	2	1284	1284
2705357	2706877	1	1476	1476
2706920	2707957	2	16	16
2708234	2709151	1	464	464
2709153	2709698	2	836	836
2710056	2712758	1	1317	1317
2712900	2714399	1	70	70
2714472	2714858	2	1282	1282
2714993	2715643	1	149	149
2715704	2716359	2	545	545
2716682	2717222	2	545	545
2717349	2718542	2	1039	1039
2719185	2719224	1	951	951
2719281	2719474	1	951	951
2719998	2720681	1	1233	1233
2720724	2721293	2	82	82
2721520	2721825	2	516	516
2722328	2723074	2	944	944
2723297	2725591	2	34	34
2725806	2727017	2	88	88
2727223	2730210	2	710	710
2730923	2733445	2	687	687
2733552	2733995	2	319	319
2734544	2736196	2	1044	1044
2736482	2737465	2	1425	1425
2737747	2738229	1	412	412
2738675	2740276	1	435	435
2740289	2741635	2	26	26
2741894	2743024	2	872	872
2743400	2744377	1	1215	1215
2745116	2745877	1	957	957
2746007	2748250	1	151	151
2748417	2750150	1	1051	1051
2750137	2751459	2	849	849
2752574	2753953	1	893	893
2754158	2757208	2	834	834
2757391	2758689	2	1133	1133
2758932	2759375	1	788	788
2759409	2763317	2	350	350
2763488	2766355	2	1295	1295
2766458	2767671	1	102	102
2767800	2770083	1	102	102
2770238	2770467	1	102	102
2770566	2772612	1	102	102
2772673	2774733	1	281	281
2775423	2777096	1	471	471
2777247	2778629	2	94	94
2778813	2780132	1	654	654
2780186	2781256	2	1409	1409
2781850	2782377	2	1257	1257
2782681	2786646	2	446	446
2787811	2788419	1	502	502
2790870	2795120	2	1003	1003
2796281	2796417	1	1141	1141
2796649	2796883	1	1141	1141
2883849	2884496	2	2475	2475
2886249	2886410	1	1747	1747
2888559	2889308	1	1754	1754
2891091	2891870	1	1769	1769
2892772	2894496	2	2997	2997
2895163	2895262	2	2885	2885
2896166	2896350	2	2885	2885
2897025	2897426	1	2697	2697
2897735	2897973	2	2299	2299
2898204	2899530	2	2299	2299
2899584	2899847	1	2416	2416
2902971	2904971	2	2798	2798
2906351	2908273	2	2131	2131
2908690	2908881	2	2255	2255
2911589	2912842	2	2700	2700
2913692	2913808	1	3020	3020
2913702	2913839	2	2694	2694
2915593	2916279	1	1788	1788
2916369	2917778	2	1939	1939
2919510	2919695	2	2914	2914
2920787	2920981	2	1804	1804
2921081	2921226	2	1980	1980
2921529	2921610	2	1980	1980
2922053	2922738	2	1846	1846
2923162	2923222	2	1846	1846
2923822	2923926	1	2730	2730
2924008	2924637	1	2730	2730
2924698	2925141	2	2322	2322
2925689	2926549	1	2690	2690
2926577	2927983	2	2245	2245
2928200	2932678	2	2063	2063
2933114	2934724	1	2336	2336
2934806	2936155	1	1701	1701
2936159	2938537	2	2193	2193
2938710	2941268	2	1946	1946
2941487	2942983	2	2194	2194
2943355	2943846	1	2163	2163
2943900	2943959	1	2163	2163
2944056	2944814	2	2353	2353
2945309	2946223	1	1903	1903
2946285	2947436	2	2883	2883
2947493	2947684	1	2627	2627
2947751	2948578	2	1776	1776
2949193	2950113	1	2402	2402
2950453	2950538	1	3019	3019
2950453	2950538	1	3045	3045
2950643	2951224	1	2065	2065
2951310	2954060	2	2467	2467
2954344	2955888	2	2706	2706
2956220	2957596	1	1718	1718
2957703	2958566	2	2192	2192
2958707	2958761	1	2267	2267
2958902	2959833	1	2267	2267
2959845	2960273	2	2432	2432
2960348	2961133	1	1983	1983
2961279	2961316	1	2681	2681
2961378	2961666	1	2681	2681
2961863	2962315	2	1917	1917
2962878	2965121	1	2529	2529
2965445	2967202	1	2725	2725
2967407	2972284	1	1745	1745
2972543	2976412	1	1831	1831
2976869	2977912	1	2486	2486
2978005	2979399	2	2587	2587
2979585	2979708	1	2565	2565
2979811	2979923	1	2565	2565
2980248	2981816	1	2167	2167
2982323	2984449	1	2329	2329
2984618	2985778	1	2393	2393
2985848	2990428	2	2497	2497
2990941	2991396	2	2317	2317
2991776	2992015	1	2278	2278
2992380	2993078	1	2764	2764
2993164	2994441	2	2456	2456
2994594	2996231	1	1914	1914
2996220	2997128	2	2091	2091
2997608	2997928	1	1874	1874
2998705	3002271	1	2342	2342
3002317	3006963	2	2762	2762
3007304	3008479	1	2104	2104
3008544	3010313	2	2384	2384
3010656	3011654	1	2534	2534
3011752	3012297	1	2207	2207
3012320	3013594	2	2213	2213
3014483	3015970	1	2579	2579
3016005	3017504	2	2199	2199
3017999	3019339	1	2677	2677
3019336	3019983	2	2217	2217
3020124	3020693	1	1909	1909
3020738	3021712	1	2440	2440
3022304	3024382	1	2713	2713
3024564	3026204	2	1988	1988
3026392	3028248	2	1928	1928
3028543	3029100	2	1974	1974
3029432	3033109	1	2630	2630
3033130	3034668	2	1962	1962
3034949	3035602	1	2122	2122
3035599	3036714	2	2928	2928
3036924	3037400	2	2806	2806
3037668	3037670	1	2149	2149
3037732	3038052	1	2149	2149
3038678	3040297	1	2723	2723
3040408	3043413	2	2543	2543
3044501	3046036	1	2570	2570
3046399	3047130	2	2663	2663
3048135	3048959	1	2348	2348
3049357	3050685	1	2363	2363
